Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model for
"LMC 2" dust with C/H = b_C = 10.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

Calculated by B.T. Draine, Princeton University, 2001.07.05

References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron) [2401 values from 1.e-2 to 1.e4 um]
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
C_ext/H = extinction cross section per H nucleon (cm^2/H)
K_abs   = absorption cross section per mass of dust (cm^2/gram)

 lambda   albedo    g     C_ext/H    K_abs
(micron)                  (cm^2/H)  (cm^2/g)
--------- ------  ------ --------- ---------
6.273E+01 0.0000  0.0033 5.181E-25 9.136E+01
6.310E+01 0.0000  0.0035 5.117E-25 9.024E+01
6.346E+01 0.0000  0.0036 5.054E-25 8.913E+01
6.383E+01 0.0000  0.0037 4.992E-25 8.803E+01
6.419E+01 0.0000  0.0039 4.931E-25 8.696E+01
6.457E+01 0.0000  0.0040 4.870E-25 8.589E+01
6.494E+01 0.0000  0.0041 4.811E-25 8.484E+01
6.531E+01 0.0000  0.0042 4.752E-25 8.380E+01
6.569E+01 0.0000  0.0043 4.693E-25 8.276E+01
6.607E+01 0.0000  0.0044 4.635E-25 8.174E+01
6.645E+01 0.0000  0.0045 4.578E-25 8.073E+01
6.683E+01 0.0000  0.0046 4.521E-25 7.973E+01
6.722E+01 0.0000  0.0047 4.465E-25 7.875E+01
6.761E+01 0.0000  0.0048 4.411E-25 7.778E+01
6.800E+01 0.0000  0.0049 4.357E-25 7.683E+01
6.839E+01 0.0000  0.0049 4.303E-25 7.589E+01
6.879E+01 0.0000  0.0050 4.250E-25 7.496E+01
6.918E+01 0.0000  0.0051 4.198E-25 7.403E+01
6.958E+01 0.0000  0.0052 4.146E-25 7.311E+01
6.998E+01 0.0000  0.0052 4.094E-25 7.220E+01
7.039E+01 0.0000  0.0053 4.043E-25 7.130E+01
7.079E+01 0.0000  0.0053 3.992E-25 7.041E+01
7.120E+01 0.0000  0.0054 3.943E-25 6.954E+01
7.161E+01 0.0000  0.0054 3.895E-25 6.869E+01
7.203E+01 0.0000  0.0055 3.847E-25 6.785E+01
7.244E+01 0.0000  0.0055 3.800E-25 6.701E+01
7.286E+01 0.0000  0.0056 3.753E-25 6.619E+01
7.328E+01 0.0000  0.0056 3.707E-25 6.537E+01
7.371E+01 0.0000  0.0057 3.661E-25 6.457E+01
7.413E+01 0.0000  0.0057 3.616E-25 6.377E+01
7.456E+01 0.0000  0.0057 3.571E-25 6.298E+01
7.499E+01 0.0000  0.0058 3.527E-25 6.220E+01
7.542E+01 0.0000  0.0058 3.483E-25 6.143E+01
7.586E+01 0.0000  0.0058 3.440E-25 6.067E+01
7.630E+01 0.0000  0.0058 3.398E-25 5.992E+01
7.674E+01 0.0000  0.0058 3.355E-25 5.918E+01
7.718E+01 0.0000  0.0058 3.314E-25 5.844E+01
7.762E+01 0.0000  0.0059 3.273E-25 5.772E+01
7.807E+01 0.0000  0.0059 3.233E-25 5.701E+01
7.852E+01 0.0000  0.0059 3.193E-25 5.631E+01
7.898E+01 0.0000  0.0059 3.153E-25 5.561E+01
7.943E+01 0.0000  0.0059 3.114E-25 5.493E+01
7.989E+01 0.0000  0.0059 3.076E-25 5.425E+01
8.035E+01 0.0000  0.0059 3.038E-25 5.358E+01
8.082E+01 0.0000  0.0059 3.000E-25 5.292E+01
8.128E+01 0.0000  0.0058 2.963E-25 5.226E+01
8.175E+01 0.0000  0.0058 2.927E-25 5.161E+01
8.222E+01 0.0000  0.0058 2.891E-25 5.098E+01
8.270E+01 0.0000  0.0058 2.855E-25 5.035E+01
8.318E+01 0.0000  0.0057 2.820E-25 4.973E+01
8.366E+01 0.0000  0.0057 2.785E-25 4.912E+01
8.414E+01 0.0000  0.0057 2.751E-25 4.851E+01
8.463E+01 0.0000  0.0056 2.717E-25 4.792E+01
8.511E+01 0.0000  0.0056 2.684E-25 4.733E+01
8.561E+01 0.0000  0.0056 2.651E-25 4.675E+01
8.610E+01 0.0000  0.0055 2.618E-25 4.617E+01
8.660E+01 0.0000  0.0054 2.586E-25 4.560E+01
8.710E+01 0.0000  0.0054 2.554E-25 4.504E+01
8.760E+01 0.0000  0.0053 2.523E-25 4.449E+01
8.810E+01 0.0000  0.0053 2.492E-25 4.394E+01
8.861E+01 0.0000  0.0052 2.461E-25 4.340E+01
8.913E+01 0.0000  0.0052 2.431E-25 4.287E+01
8.964E+01 0.0000  0.0051 2.401E-25 4.235E+01
9.016E+01 0.0000  0.0050 2.372E-25 4.183E+01
9.068E+01 0.0000  0.0050 2.343E-25 4.132E+01
9.120E+01 0.0000  0.0049 2.314E-25 4.082E+01
9.173E+01 0.0000  0.0048 2.286E-25 4.032E+01
9.226E+01 0.0000  0.0048 2.258E-25 3.983E+01
9.279E+01 0.0000  0.0047 2.231E-25 3.934E+01
9.333E+01 0.0000  0.0047 2.204E-25 3.886E+01
9.386E+01 0.0000  0.0046 2.177E-25 3.839E+01
9.441E+01 0.0000  0.0045 2.150E-25 3.792E+01
9.495E+01 0.0000  0.0045 2.124E-25 3.746E+01
9.550E+01 0.0000  0.0044 2.098E-25 3.700E+01
9.605E+01 0.0000  0.0043 2.073E-25 3.655E+01
9.661E+01 0.0000  0.0043 2.048E-25 3.611E+01
9.716E+01 0.0000  0.0042 2.023E-25 3.567E+01
9.772E+01 0.0000  0.0041 1.998E-25 3.524E+01
9.829E+01 0.0000  0.0041 1.974E-25 3.481E+01
9.886E+01 0.0000  0.0040 1.950E-25 3.439E+01
9.943E+01 0.0000  0.0040 1.926E-25 3.397E+01
1.000E+02 0.0000  0.0039 1.903E-25 3.356E+01
1.006E+02 0.0000  0.0038 1.880E-25 3.316E+01
1.012E+02 0.0000  0.0037 1.857E-25 3.276E+01
1.017E+02 0.0000  0.0037 1.835E-25 3.236E+01
1.023E+02 0.0000  0.0036 1.813E-25 3.197E+01
1.029E+02 0.0000  0.0035 1.791E-25 3.158E+01
1.035E+02 0.0000  0.0034 1.769E-25 3.120E+01
1.041E+02 0.0000  0.0034 1.748E-25 3.082E+01
1.047E+02 0.0000  0.0033 1.727E-25 3.045E+01
1.053E+02 0.0000  0.0032 1.706E-25 3.008E+01
1.059E+02 0.0000  0.0031 1.685E-25 2.972E+01
1.065E+02 0.0000  0.0031 1.665E-25 2.936E+01
1.072E+02 0.0000  0.0030 1.645E-25 2.901E+01
1.078E+02 0.0000  0.0029 1.625E-25 2.866E+01
1.084E+02 0.0000  0.0028 1.606E-25 2.832E+01
1.090E+02 0.0000  0.0027 1.587E-25 2.798E+01
1.096E+02 0.0000  0.0026 1.568E-25 2.765E+01
1.103E+02 0.0000  0.0026 1.549E-25 2.732E+01
1.109E+02 0.0000  0.0025 1.530E-25 2.699E+01
1.116E+02 0.0000  0.0024 1.512E-25 2.667E+01
1.122E+02 0.0000  0.0023 1.494E-25 2.635E+01
1.128E+02 0.0000  0.0022 1.477E-25 2.604E+01
1.135E+02 0.0000  0.0022 1.459E-25 2.574E+01
1.142E+02 0.0000  0.0021 1.442E-25 2.543E+01
1.148E+02 0.0000  0.0020 1.425E-25 2.513E+01
1.155E+02 0.0000  0.0019 1.409E-25 2.484E+01
1.161E+02 0.0000  0.0018 1.392E-25 2.455E+01
1.168E+02 0.0000  0.0018 1.376E-25 2.427E+01
1.175E+02 0.0000  0.0017 1.360E-25 2.398E+01
1.182E+02 0.0000  0.0016 1.344E-25 2.371E+01
1.189E+02 0.0000  0.0015 1.329E-25 2.343E+01
1.195E+02 0.0000  0.0015 1.313E-25 2.316E+01
1.202E+02 0.0000  0.0014 1.298E-25 2.289E+01
1.209E+02 0.0000  0.0013 1.283E-25 2.263E+01
1.216E+02 0.0000  0.0013 1.269E-25 2.237E+01
1.223E+02 0.0000  0.0012 1.254E-25 2.212E+01
1.230E+02 0.0000  0.0011 1.240E-25 2.187E+01
1.237E+02 0.0000  0.0010 1.226E-25 2.162E+01
1.245E+02 0.0000  0.0010 1.212E-25 2.138E+01
1.252E+02 0.0000  0.0009 1.199E-25 2.114E+01
1.259E+02 0.0000  0.0008 1.185E-25 2.091E+01
1.266E+02 0.0000  0.0008 1.172E-25 2.068E+01
1.274E+02 0.0000  0.0007 1.160E-25 2.045E+01
1.281E+02 0.0000  0.0007 1.147E-25 2.023E+01
1.288E+02 0.0000  0.0006 1.135E-25 2.001E+01
1.296E+02 0.0000  0.0005 1.122E-25 1.980E+01
1.303E+02 0.0000  0.0005 1.110E-25 1.958E+01
1.311E+02 0.0000  0.0004 1.099E-25 1.938E+01
1.318E+02 0.0000  0.0004 1.087E-25 1.917E+01
1.326E+02 0.0000  0.0003 1.075E-25 1.897E+01
1.334E+02 0.0000  0.0003 1.064E-25 1.876E+01
1.341E+02 0.0000  0.0002 1.052E-25 1.856E+01
1.349E+02 0.0000  0.0001 1.041E-25 1.836E+01
1.357E+02 0.0000  0.0001 1.029E-25 1.815E+01
1.365E+02 0.0000  0.0000 1.018E-25 1.795E+01
1.372E+02 0.0000  0.0000 1.006E-25 1.774E+01
1.380E+02 0.0000 -0.0001 9.938E-26 1.753E+01
1.388E+02 0.0000 -0.0001 9.817E-26 1.731E+01
1.396E+02 0.0000 -0.0002 9.695E-26 1.710E+01
1.404E+02 0.0000 -0.0002 9.573E-26 1.688E+01
1.413E+02 0.0000 -0.0003 9.450E-26 1.667E+01
1.421E+02 0.0000 -0.0003 9.328E-26 1.645E+01
1.429E+02 0.0000 -0.0004 9.208E-26 1.624E+01
1.437E+02 0.0000 -0.0004 9.088E-26 1.603E+01
1.445E+02 0.0000 -0.0004 8.970E-26 1.582E+01
1.454E+02 0.0000 -0.0005 8.854E-26 1.562E+01
1.462E+02 0.0000 -0.0005 8.740E-26 1.541E+01
1.471E+02 0.0000 -0.0006 8.628E-26 1.522E+01
1.479E+02 0.0000 -0.0006 8.518E-26 1.502E+01
1.488E+02 0.0000 -0.0007 8.410E-26 1.483E+01
1.496E+02 0.0000 -0.0007 8.304E-26 1.464E+01
1.505E+02 0.0000 -0.0007 8.200E-26 1.446E+01
1.514E+02 0.0000 -0.0008 8.098E-26 1.428E+01
1.522E+02 0.0000 -0.0008 7.997E-26 1.410E+01
1.531E+02 0.0000 -0.0008 7.899E-26 1.393E+01
1.540E+02 0.0000 -0.0009 7.802E-26 1.376E+01
1.549E+02 0.0000 -0.0009 7.706E-26 1.359E+01
1.558E+02 0.0000 -0.0010 7.613E-26 1.343E+01
1.567E+02 0.0000 -0.0010 7.520E-26 1.326E+01
1.576E+02 0.0000 -0.0010 7.429E-26 1.310E+01
1.585E+02 0.0000 -0.0011 7.340E-26 1.294E+01
1.594E+02 0.0000 -0.0011 7.252E-26 1.279E+01
1.603E+02 0.0000 -0.0011 7.165E-26 1.264E+01
1.613E+02 0.0000 -0.0012 7.079E-26 1.248E+01
1.622E+02 0.0000 -0.0012 6.994E-26 1.234E+01
1.631E+02 0.0000 -0.0012 6.911E-26 1.219E+01
1.641E+02 0.0000 -0.0012 6.829E-26 1.204E+01
1.650E+02 0.0000 -0.0013 6.748E-26 1.190E+01
1.660E+02 0.0000 -0.0013 6.668E-26 1.176E+01
1.669E+02 0.0000 -0.0013 6.589E-26 1.162E+01
1.679E+02 0.0000 -0.0014 6.511E-26 1.148E+01
1.688E+02 0.0000 -0.0014 6.434E-26 1.135E+01
1.698E+02 0.0000 -0.0014 6.358E-26 1.121E+01
1.708E+02 0.0000 -0.0014 6.283E-26 1.108E+01
1.718E+02 0.0000 -0.0015 6.210E-26 1.095E+01
1.728E+02 0.0000 -0.0015 6.137E-26 1.082E+01
1.738E+02 0.0000 -0.0015 6.064E-26 1.070E+01
1.748E+02 0.0000 -0.0015 5.993E-26 1.057E+01
1.758E+02 0.0000 -0.0016 5.923E-26 1.045E+01
1.768E+02 0.0000 -0.0016 5.853E-26 1.032E+01
1.778E+02 0.0000 -0.0016 5.785E-26 1.020E+01
1.789E+02 0.0000 -0.0016 5.717E-26 1.008E+01
1.799E+02 0.0000 -0.0017 5.650E-26 9.965E+00
1.809E+02 0.0000 -0.0017 5.584E-26 9.848E+00
1.820E+02 0.0000 -0.0017 5.519E-26 9.733E+00
1.830E+02 0.0000 -0.0017 5.454E-26 9.619E+00
1.841E+02 0.0000 -0.0017 5.390E-26 9.506E+00
1.851E+02 0.0000 -0.0018 5.327E-26 9.395E+00
1.862E+02 0.0000 -0.0018 5.265E-26 9.286E+00
1.873E+02 0.0000 -0.0018 5.204E-26 9.177E+00
1.884E+02 0.0000 -0.0018 5.143E-26 9.070E+00
1.895E+02 0.0000 -0.0018 5.083E-26 8.964E+00
1.905E+02 0.0000 -0.0019 5.023E-26 8.860E+00
1.916E+02 0.0000 -0.0019 4.965E-26 8.756E+00
1.928E+02 0.0000 -0.0019 4.907E-26 8.654E+00
1.939E+02 0.0000 -0.0019 4.850E-26 8.553E+00
1.950E+02 0.0000 -0.0019 4.793E-26 8.454E+00
1.961E+02 0.0000 -0.0020 4.737E-26 8.355E+00
1.972E+02 0.0000 -0.0020 4.682E-26 8.258E+00
1.984E+02 0.0000 -0.0020 4.628E-26 8.162E+00
1.995E+02 0.0000 -0.0020 4.574E-26 8.067E+00
2.007E+02 0.0000 -0.0020 4.521E-26 7.973E+00
2.018E+02 0.0000 -0.0020 4.468E-26 7.880E+00
2.030E+02 0.0000 -0.0021 4.416E-26 7.788E+00
2.042E+02 0.0000 -0.0021 4.364E-26 7.697E+00
2.054E+02 0.0000 -0.0021 4.314E-26 7.608E+00
2.065E+02 0.0000 -0.0021 4.263E-26 7.519E+00
2.077E+02 0.0000 -0.0021 4.214E-26 7.431E+00
2.089E+02 0.0000 -0.0021 4.165E-26 7.345E+00
2.101E+02 0.0000 -0.0021 4.116E-26 7.259E+00
2.113E+02 0.0000 -0.0022 4.068E-26 7.175E+00
2.126E+02 0.0000 -0.0022 4.021E-26 7.091E+00
2.138E+02 0.0000 -0.0022 3.974E-26 7.009E+00
2.150E+02 0.0000 -0.0022 3.928E-26 6.927E+00
2.163E+02 0.0000 -0.0022 3.882E-26 6.847E+00
2.175E+02 0.0000 -0.0022 3.837E-26 6.767E+00
2.188E+02 0.0000 -0.0022 3.792E-26 6.688E+00
2.200E+02 0.0000 -0.0023 3.748E-26 6.610E+00
2.213E+02 0.0000 -0.0023 3.705E-26 6.534E+00
2.226E+02 0.0000 -0.0023 3.661E-26 6.458E+00
2.239E+02 0.0000 -0.0023 3.619E-26 6.382E+00
2.252E+02 0.0000 -0.0023 3.577E-26 6.308E+00
2.265E+02 0.0000 -0.0023 3.535E-26 6.235E+00
2.278E+02 0.0000 -0.0023 3.494E-26 6.163E+00
2.291E+02 0.0000 -0.0023 3.454E-26 6.092E+00
2.304E+02 0.0000 -0.0024 3.414E-26 6.021E+00
2.317E+02 0.0000 -0.0024 3.374E-26 5.951E+00
2.331E+02 0.0000 -0.0024 3.335E-26 5.882E+00
2.344E+02 0.0000 -0.0024 3.297E-26 5.814E+00
2.358E+02 0.0000 -0.0024 3.259E-26 5.747E+00
2.371E+02 0.0000 -0.0024 3.221E-26 5.681E+00
2.385E+02 0.0000 -0.0024 3.184E-26 5.615E+00
2.399E+02 0.0000 -0.0024 3.147E-26 5.550E+00
2.413E+02 0.0000 -0.0024 3.109E-26 5.484E+00
2.427E+02 0.0000 -0.0024 3.072E-26 5.418E+00
2.441E+02 0.0000 -0.0025 3.035E-26 5.353E+00
2.455E+02 0.0000 -0.0025 2.998E-26 5.287E+00
2.469E+02 0.0000 -0.0025 2.961E-26 5.223E+00
2.483E+02 0.0000 -0.0025 2.925E-26 5.158E+00
2.497E+02 0.0000 -0.0025 2.889E-26 5.094E+00
2.512E+02 0.0000 -0.0025 2.851E-26 5.028E+00
2.526E+02 0.0000 -0.0025 2.814E-26 4.962E+00
2.541E+02 0.0000 -0.0025 2.777E-26 4.897E+00
2.556E+02 0.0000 -0.0025 2.740E-26 4.832E+00
2.570E+02 0.0000 -0.0025 2.704E-26 4.768E+00
2.585E+02 0.0000 -0.0025 2.668E-26 4.705E+00
2.600E+02 0.0000 -0.0026 2.632E-26 4.642E+00
2.615E+02 0.0000 -0.0026 2.597E-26 4.579E+00
2.630E+02 0.0000 -0.0026 2.562E-26 4.518E+00
2.645E+02 0.0000 -0.0026 2.528E-26 4.458E+00
2.661E+02 0.0000 -0.0026 2.494E-26 4.399E+00
2.676E+02 0.0000 -0.0026 2.461E-26 4.341E+00
2.692E+02 0.0000 -0.0026 2.429E-26 4.283E+00
2.707E+02 0.0000 -0.0026 2.396E-26 4.226E+00
2.723E+02 0.0000 -0.0026 2.365E-26 4.171E+00
2.738E+02 0.0000 -0.0026 2.334E-26 4.116E+00
2.754E+02 0.0000 -0.0026 2.303E-26 4.062E+00
2.770E+02 0.0000 -0.0026 2.273E-26 4.009E+00
2.786E+02 0.0000 -0.0026 2.244E-26 3.957E+00
2.802E+02 0.0000 -0.0026 2.215E-26 3.906E+00
2.818E+02 0.0000 -0.0027 2.186E-26 3.855E+00
2.835E+02 0.0000 -0.0027 2.158E-26 3.805E+00
2.851E+02 0.0000 -0.0027 2.130E-26 3.756E+00
2.867E+02 0.0000 -0.0027 2.102E-26 3.708E+00
2.884E+02 0.0000 -0.0027 2.075E-26 3.660E+00
2.901E+02 0.0000 -0.0027 2.049E-26 3.613E+00
2.917E+02 0.0000 -0.0027 2.023E-26 3.567E+00
2.934E+02 0.0000 -0.0027 1.997E-26 3.521E+00
2.951E+02 0.0000 -0.0027 1.971E-26 3.476E+00
2.968E+02 0.0000 -0.0027 1.946E-26 3.432E+00
2.985E+02 0.0000 -0.0027 1.921E-26 3.389E+00
3.003E+02 0.0000 -0.0027 1.897E-26 3.346E+00
3.020E+02 0.0000 -0.0027 1.873E-26 3.303E+00
3.037E+02 0.0000 -0.0027 1.849E-26 3.261E+00
3.055E+02 0.0000 -0.0027 1.826E-26 3.220E+00
3.073E+02 0.0000 -0.0027 1.803E-26 3.179E+00
3.090E+02 0.0000 -0.0027 1.780E-26 3.139E+00
3.108E+02 0.0000 -0.0027 1.758E-26 3.100E+00
3.126E+02 0.0000 -0.0027 1.736E-26 3.061E+00
3.144E+02 0.0000 -0.0027 1.714E-26 3.023E+00
3.162E+02 0.0000 -0.0028 1.693E-26 2.985E+00
3.181E+02 0.0000 -0.0028 1.671E-26 2.948E+00
3.199E+02 0.0000 -0.0028 1.651E-26 2.911E+00
3.217E+02 0.0000 -0.0028 1.630E-26 2.875E+00
3.236E+02 0.0000 -0.0028 1.610E-26 2.839E+00
3.255E+02 0.0000 -0.0028 1.590E-26 2.804E+00
3.273E+02 0.0000 -0.0028 1.570E-26 2.769E+00
3.292E+02 0.0000 -0.0028 1.551E-26 2.735E+00
3.311E+02 0.0000 -0.0028 1.532E-26 2.701E+00
3.330E+02 0.0000 -0.0028 1.513E-26 2.668E+00
3.350E+02 0.0000 -0.0028 1.494E-26 2.635E+00
3.369E+02 0.0000 -0.0028 1.476E-26 2.603E+00
3.388E+02 0.0000 -0.0028 1.458E-26 2.571E+00
3.408E+02 0.0000 -0.0028 1.440E-26 2.540E+00
3.428E+02 0.0000 -0.0028 1.423E-26 2.509E+00
3.447E+02 0.0000 -0.0028 1.405E-26 2.479E+00
3.467E+02 0.0000 -0.0028 1.388E-26 2.448E+00
3.487E+02 0.0000 -0.0028 1.371E-26 2.419E+00
3.508E+02 0.0000 -0.0028 1.355E-26 2.390E+00
3.528E+02 0.0000 -0.0028 1.339E-26 2.361E+00
3.548E+02 0.0000 -0.0028 1.322E-26 2.332E+00
3.569E+02 0.0000 -0.0028 1.307E-26 2.304E+00
3.589E+02 0.0000 -0.0028 1.291E-26 2.277E+00
3.610E+02 0.0000 -0.0028 1.275E-26 2.249E+00
3.631E+02 0.0000 -0.0028 1.260E-26 2.222E+00
3.652E+02 0.0000 -0.0028 1.245E-26 2.196E+00
3.673E+02 0.0000 -0.0028 1.230E-26 2.170E+00
3.694E+02 0.0000 -0.0028 1.216E-26 2.144E+00
3.715E+02 0.0000 -0.0028 1.201E-26 2.119E+00
3.737E+02 0.0000 -0.0028 1.187E-26 2.094E+00
3.758E+02 0.0000 -0.0028 1.173E-26 2.069E+00
3.780E+02 0.0000 -0.0028 1.159E-26 2.045E+00
3.802E+02 0.0000 -0.0028 1.146E-26 2.020E+00
3.824E+02 0.0000 -0.0028 1.132E-26 1.997E+00
3.846E+02 0.0000 -0.0028 1.119E-26 1.973E+00
3.868E+02 0.0000 -0.0028 1.106E-26 1.950E+00
3.890E+02 0.0000 -0.0028 1.093E-26 1.928E+00
3.913E+02 0.0000 -0.0028 1.080E-26 1.905E+00
3.936E+02 0.0000 -0.0028 1.068E-26 1.883E+00
3.958E+02 0.0000 -0.0028 1.055E-26 1.861E+00
3.981E+02 0.0000 -0.0028 1.043E-26 1.840E+00
4.004E+02 0.0000 -0.0028 1.031E-26 1.818E+00
4.027E+02 0.0000 -0.0028 1.019E-26 1.798E+00
4.050E+02 0.0000 -0.0028 1.008E-26 1.777E+00
4.074E+02 0.0000 -0.0028 9.960E-27 1.757E+00
4.097E+02 0.0000 -0.0028 9.847E-27 1.737E+00
4.121E+02 0.0000 -0.0028 9.734E-27 1.717E+00
4.145E+02 0.0000 -0.0028 9.624E-27 1.697E+00
4.169E+02 0.0000 -0.0028 9.514E-27 1.678E+00
4.193E+02 0.0000 -0.0028 9.407E-27 1.659E+00
4.217E+02 0.0000 -0.0028 9.300E-27 1.640E+00
4.241E+02 0.0000 -0.0028 9.196E-27 1.622E+00
4.266E+02 0.0000 -0.0028 9.092E-27 1.604E+00
4.290E+02 0.0000 -0.0028 8.990E-27 1.586E+00
4.315E+02 0.0000 -0.0028 8.889E-27 1.568E+00
4.340E+02 0.0000 -0.0028 8.790E-27 1.550E+00
4.365E+02 0.0000 -0.0028 8.692E-27 1.533E+00
4.390E+02 0.0000 -0.0028 8.595E-27 1.516E+00
4.416E+02 0.0000 -0.0028 8.500E-27 1.499E+00
4.441E+02 0.0000 -0.0028 8.406E-27 1.482E+00
4.467E+02 0.0000 -0.0028 8.313E-27 1.466E+00
4.493E+02 0.0000 -0.0028 8.221E-27 1.450E+00
4.519E+02 0.0000 -0.0028 8.130E-27 1.434E+00
4.545E+02 0.0000 -0.0028 8.041E-27 1.418E+00
4.571E+02 0.0000 -0.0028 7.952E-27 1.402E+00
4.597E+02 0.0000 -0.0028 7.865E-27 1.387E+00
4.624E+02 0.0000 -0.0028 7.779E-27 1.372E+00
4.651E+02 0.0000 -0.0028 7.694E-27 1.357E+00
4.677E+02 0.0000 -0.0028 7.610E-27 1.342E+00
4.704E+02 0.0000 -0.0028 7.527E-27 1.328E+00
4.732E+02 0.0000 -0.0028 7.446E-27 1.313E+00
4.759E+02 0.0000 -0.0028 7.365E-27 1.299E+00
4.786E+02 0.0000 -0.0028 7.285E-27 1.285E+00
4.814E+02 0.0000 -0.0028 7.207E-27 1.271E+00
4.842E+02 0.0000 -0.0028 7.129E-27 1.257E+00
4.870E+02 0.0000 -0.0028 7.053E-27 1.244E+00
4.898E+02 0.0000 -0.0028 6.977E-27 1.230E+00
4.926E+02 0.0000 -0.0028 6.902E-27 1.217E+00
4.955E+02 0.0000 -0.0028 6.829E-27 1.204E+00
4.983E+02 0.0000 -0.0028 6.756E-27 1.191E+00
5.012E+02 0.0000 -0.0028 6.684E-27 1.179E+00
5.041E+02 0.0000 -0.0028 6.613E-27 1.166E+00
5.070E+02 0.0000 -0.0028 6.543E-27 1.154E+00
5.099E+02 0.0000 -0.0028 6.474E-27 1.142E+00
5.129E+02 0.0000 -0.0028 6.405E-27 1.130E+00
5.158E+02 0.0000 -0.0028 6.338E-27 1.118E+00
5.188E+02 0.0000 -0.0028 6.271E-27 1.106E+00
5.218E+02 0.0000 -0.0028 6.206E-27 1.094E+00
5.248E+02 0.0000 -0.0028 6.141E-27 1.083E+00
5.278E+02 0.0000 -0.0028 6.077E-27 1.072E+00
5.309E+02 0.0000 -0.0028 6.013E-27 1.061E+00
5.339E+02 0.0000 -0.0028 5.951E-27 1.049E+00
5.370E+02 0.0000 -0.0028 5.889E-27 1.039E+00
5.401E+02 0.0000 -0.0028 5.828E-27 1.028E+00
5.433E+02 0.0000 -0.0028 5.768E-27 1.017E+00
5.464E+02 0.0000 -0.0028 5.708E-27 1.007E+00
5.495E+02 0.0000 -0.0028 5.649E-27 9.963E-01
5.527E+02 0.0000 -0.0028 5.591E-27 9.861E-01
5.559E+02 0.0000 -0.0028 5.534E-27 9.760E-01
5.591E+02 0.0000 -0.0028 5.478E-27 9.660E-01
5.623E+02 0.0000 -0.0028 5.422E-27 9.562E-01
5.656E+02 0.0000 -0.0028 5.366E-27 9.464E-01
5.689E+02 0.0000 -0.0028 5.312E-27 9.368E-01
5.721E+02 0.0000 -0.0028 5.258E-27 9.273E-01
5.754E+02 0.0000 -0.0027 5.205E-27 9.180E-01
5.788E+02 0.0000 -0.0027 5.152E-27 9.087E-01
5.821E+02 0.0000 -0.0027 5.100E-27 8.995E-01
5.855E+02 0.0000 -0.0027 5.049E-27 8.905E-01
5.888E+02 0.0000 -0.0027 4.999E-27 8.816E-01
5.922E+02 0.0000 -0.0027 4.949E-27 8.727E-01
5.957E+02 0.0000 -0.0027 4.899E-27 8.640E-01
5.991E+02 0.0000 -0.0027 4.850E-27 8.554E-01
6.026E+02 0.0000 -0.0027 4.802E-27 8.469E-01
6.060E+02 0.0000 -0.0027 4.754E-27 8.385E-01
6.095E+02 0.0000 -0.0027 4.707E-27 8.302E-01
6.131E+02 0.0000 -0.0027 4.660E-27 8.219E-01
6.166E+02 0.0000 -0.0027 4.614E-27 8.138E-01
6.202E+02 0.0000 -0.0027 4.569E-27 8.058E-01
6.237E+02 0.0000 -0.0027 4.524E-27 7.979E-01
6.273E+02 0.0000 -0.0027 4.480E-27 7.900E-01
6.310E+02 0.0000 -0.0027 4.436E-27 7.823E-01
6.346E+02 0.0000 -0.0027 4.392E-27 7.746E-01
6.383E+02 0.0000 -0.0027 4.349E-27 7.671E-01
6.419E+02 0.0000 -0.0027 4.307E-27 7.596E-01
6.457E+02 0.0000 -0.0027 4.265E-27 7.522E-01
6.494E+02 0.0000 -0.0027 4.224E-27 7.449E-01
6.531E+02 0.0000 -0.0027 4.183E-27 7.377E-01
6.569E+02 0.0000 -0.0027 4.142E-27 7.305E-01
6.607E+02 0.0000 -0.0026 4.102E-27 7.235E-01
6.645E+02 0.0000 -0.0026 4.063E-27 7.166E-01
6.683E+02 0.0000 -0.0026 4.025E-27 7.098E-01
