# DUSTEM extinction cross-section for NH=10^21 H/cm2 : sigma (x 1e-21) [cm2/H]
# 
# Grain types 
# nr of grain types - nr of lambda
# lambda (microns)   ABS(1) ... ABS(ntype)  SCA(1) ... SCA(ntype)  EXT(Total)
# 
# CM20 CM20 aPyM5 aOlM5
 4   800
  1.942700E-001  5.618179E-001  6.615675E-002  1.526620E-001  1.532150E-001  1.257040E-003  3.912480E-002  1.870749E-001  1.841867E-001  1.345495E+000
  1.974600E-001  5.984906E-001  6.659374E-002  1.538860E-001  1.546802E-001  1.252500E-003  3.932785E-002  1.882198E-001  1.835885E-001  1.386039E+000
  2.007000E-001  6.345861E-001  6.704251E-002  1.552196E-001  1.550637E-001  1.249221E-003  3.954363E-002  1.894866E-001  1.839669E-001  1.426158E+000
  2.040000E-001  6.649787E-001  6.750777E-002  1.563291E-001  1.539284E-001  1.247510E-003  3.978521E-002  1.901811E-001  1.856643E-001  1.459622E+000
  2.073500E-001  6.914746E-001  6.797314E-002  1.571751E-001  1.535140E-001  1.246011E-003  4.003575E-002  1.902362E-001  1.853964E-001  1.487051E+000
  2.107600E-001  7.056219E-001  6.843888E-002  1.574787E-001  1.501202E-001  1.245305E-003  4.030825E-002  1.899390E-001  1.882658E-001  1.501418E+000
  2.142200E-001  7.149610E-001  6.889700E-002  1.573293E-001  1.500270E-001  1.244175E-003  4.058614E-002  1.896220E-001  1.874152E-001  1.510082E+000
  2.177400E-001  7.107104E-001  6.933809E-002  1.561389E-001  1.470007E-001  1.242768E-003  4.088660E-002  1.896337E-001  1.893797E-001  1.504331E+000
  2.213100E-001  7.022960E-001  6.976111E-002  1.551076E-001  1.460815E-001  1.240577E-003  4.117514E-002  1.889539E-001  1.884049E-001  1.493021E+000
  2.249500E-001  6.851383E-001  7.015050E-002  1.538705E-001  1.443481E-001  1.237246E-003  4.147656E-002  1.882411E-001  1.864318E-001  1.470894E+000
  2.286400E-001  6.650359E-001  7.050559E-002  1.518825E-001  1.417236E-001  1.232737E-003  4.177794E-002  1.879121E-001  1.856447E-001  1.445715E+000
  2.324000E-001  6.410357E-001  7.081552E-002  1.498136E-001  1.390878E-001  1.226703E-003  4.207921E-002  1.871026E-001  1.844920E-001  1.415653E+000
  2.362200E-001  6.155642E-001  7.107118E-002  1.473785E-001  1.365517E-001  1.218880E-003  4.237492E-002  1.862039E-001  1.832913E-001  1.383655E+000
  2.401000E-001  5.893135E-001  7.127314E-002  1.445120E-001  1.342720E-001  1.209542E-003  4.266644E-002  1.853352E-001  1.822393E-001  1.350821E+000
  2.440400E-001  5.627973E-001  7.139709E-002  1.413035E-001  1.324575E-001  1.197784E-003  4.294244E-002  1.845393E-001  1.814486E-001  1.318084E+000
  2.480500E-001  5.368302E-001  7.146673E-002  1.383413E-001  1.311885E-001  1.184750E-003  4.321530E-002  1.836279E-001  1.810540E-001  1.286909E+000
  2.521200E-001  5.113424E-001  7.143563E-002  1.379633E-001  1.297216E-001  1.168573E-003  4.346389E-002  1.809952E-001  1.806417E-001  1.256732E+000
  2.562700E-001  4.867754E-001  7.135518E-002  1.368237E-001  1.284472E-001  1.151634E-003  4.371266E-002  1.801721E-001  1.803275E-001  1.228765E+000
  2.604700E-001  4.631606E-001  7.115934E-002  1.347414E-001  1.273160E-001  1.130924E-003  4.392222E-002  1.805214E-001  1.798738E-001  1.201826E+000
  2.647500E-001  4.404876E-001  7.091069E-002  1.326499E-001  1.264670E-001  1.109515E-003  4.413089E-002  1.811144E-001  1.791998E-001  1.176070E+000
  2.691000E-001  4.188002E-001  7.055419E-002  1.313300E-001  1.257265E-001  1.084875E-003  4.430265E-002  1.809314E-001  1.782917E-001  1.151022E+000
  2.735200E-001  3.980423E-001  7.013480E-002  1.302727E-001  1.251904E-001  1.059141E-003  4.446281E-002  1.807443E-001  1.776248E-001  1.127531E+000
  2.780200E-001  3.781775E-001  6.962708E-002  1.295154E-001  1.244718E-001  1.030932E-003  4.458980E-002  1.804673E-001  1.766698E-001  1.104550E+000
